Xacc,Yacc,Zacc,Xvel,Yvel,Zvel
0,0,0,0,0,0
-0.1109619140625,0.062744140625,1.0279541015625,-2.865853786468506,15.54878044128418,-3.2926828861236572
-0.1138916015625,0.066650390625,1.029541015625,-2.6219513416290283,15.54878044128418,-3.170731782913208
-0.0428466796875,0.0491943359375,0.94384765625,-3.9024391174316406,-15.609756469726562,0.3048780560493469
-0.1534423828125,0.0767822265625,1.0740966796875,-7.0731706619262695,15.54878044128418,-1.7682926654815674
-0.126708984375,0.0223388671875,0.9114990234375,1.5243902206420898,15.54878044128418,-1.4634146690368652
-0.0849609375,0.129638671875,0.9158935546875,-3.2317073345184326,31.158536911010742,-1.4634146690368652
0.1173095703125,-0.5885009765625,2.197021484375,-31.524391174316406,-93.65853881835938,6.890244007110596
-0.0771484375,0.0206298828125,0.7462158203125,5.0,-31.219512939453125,5.9146342277526855
0.2059326171875,-0.02392578125,0.970947265625,-15.670732498168945,78.04878234863281,12.682927131652832
-0.089111328125,-0.0042724609375,1.409423828125,20.54878044128418,31.34146499633789,44.878047943115234
-0.382568359375,0.14599609375,2.12890625,-3.2317073345184326,46.89024353027344,28.84146499633789
-0.4296875,-0.6580810546875,1.290771484375,-105.54878234863281,-15.731707572937012,-16.341463088989258
-0.3480224609375,-0.1846923828125,1.230712890625,-9.268292427062988,31.158536911010742,-12.62195110321045
-0.2105712890625,0.316650390625,0.592529296875,-9.146341323852539,-0.060975611209869385,-6.52439022064209
0.0819091796875,-0.2542724609375,1.3157958984375,-12.439024925231934,15.54878044128418,-1.7682926654815674
0.2265625,0.271240234375,0.5535888671875,-15.914634704589844,-62.43902587890625,1.7682926654815674
0.250244140625,0.0302734375,0.9844970703125,28.53658676147461,46.82926940917969,7.9268293380737305
-0.307861328125,0.011474609375,0.681640625,-64.32926940917969,-78.10975646972656,-6.707317352294922
-0.3206787109375,-0.0565185546875,0.8499755859375,4.756097793579102,46.70731735229492,-18.04878044128418
-0.2896728515625,0.005126953125,1.0068359375,-0.6097561120986938,-0.060975611209869385,-9.817073822021484
0.1085205078125,-0.2392578125,1.6348876953125,-23.35365867614746,31.219512939453125,11.341464042663574
0.197509765625,0.1915283203125,0.796630859375,-14.634146690368652,-46.82926940917969,2.865853786468506
0.1114501953125,0.0384521484375,1.056640625,3.170731782913208,15.670732498168945,19.268293380737305
-0.2645263671875,-0.6187744140625,1.117431640625,-2.6219513416290283,62.3780517578125,-6.707317352294922
-0.0875244140625,0.0322265625,0.7962646484375,5.243902683258057,-31.219512939453125,10.12195110321045
-0.291259765625,0.16650390625,0.9381103515625,14.512195587158203,-31.158536911010742,16.280488967895508
-0.153076171875,-0.218994140625,0.299560546875,-50.24390411376953,46.89024353027344,25.2439022064209
0.27197265625,0.2510986328125,0.2724609375,17.68292808532715,-31.09756088256836,32.378047943115234
-0.0377197265625,0.0146484375,1.025634765625,12.317073822021484,31.280488967895508,15.792683601379395
-0.0706787109375,-0.104736328125,1.8095703125,-9.02439022064209,-0.12195122241973877,-30.18292808532715
-0.2572021484375,0.137939453125,0.722412109375,-3.170731782913208,31.158536911010742,-12.987805366516113
-0.1781005859375,0.1717529296875,0.7147216796875,1.7073171138763428,-31.219512939453125,3.7195122241973877
-0.1326904296875,-0.47607421875,1.0938720703125,-36.76829528808594,62.5,21.09756088256836
0.2169189453125,0.114501953125,0.5272216796875,-16.829269409179688,-31.158536911010742,21.40243911743164
0.1029052734375,0.075439453125,1.009033203125,5.4268293380737305,15.670732498168945,16.219512939453125
-0.3912353515625,-0.447998046875,1.4530029296875,-0.12195122241973877,77.92683410644531,-15.97560977935791
-0.109130859375,0.0001220703125,0.7568359375,-6.5853657722473145,-31.219512939453125,6.7682929039001465
-0.2335205078125,0.13330078125,0.903564453125,22.68292808532715,-46.76829528808594,16.707317352294922
0.291748046875,0.0574951171875,1.0992431640625,-54.45122146606445,46.89024353027344,20.609756469726562
0.1356201171875,0.1829833984375,0.5528564453125,20.121952056884766,-31.158536911010742,29.39024543762207
0.0498046875,0.0233154296875,0.99951171875,7.865853786468506,31.280488967895508,21.280488967895508
0.554443359375,-0.498046875,1.98681640625,-43.17073440551758,-78.2317123413086,-32.92683029174805
-0.3843994140625,-0.0042724609375,0.818359375,-20.0,46.70731735229492,-15.731707572937012
-0.170654296875,0.0599365234375,0.6905517578125,-20.2439022064209,15.54878044128418,-2.0731706619262695
-0.362548828125,-0.3583984375,0.2508544921875,57.68292999267578,-46.95122146606445,-29.93902587890625
-0.063720703125,0.0048828125,0.767822265625,4.695122241973877,62.317073822021484,-28.414634704589844
-0.691650390625,0.3543701171875,2.0447998046875,26.03658676147461,77.98780822753906,-3.47560977935791
-0.2462158203125,0.2979736328125,0.7425537109375,-52.8658561706543,-78.17073059082031,-21.03658676147461
-0.4105224609375,0.0810546875,0.662353515625,35.30487823486328,31.03658676147461,-32.682926177978516
-0.1419677734375,0.4266357421875,1.32666015625,24.512195587158203,-46.89024353027344,-12.743903160095215
0.3466796875,0.061767578125,0.6627197265625,-101.4024429321289,31.280488967895508,21.768293380737305
-0.0667724609375,0.03955078125,0.5150146484375,30.30487823486328,47.0121955871582,50.914634704589844
0.134521484375,0.174072265625,1.360107421875,34.085365295410156,31.34146499633789,40.42683029174805
0.13671875,-0.688720703125,2.50244140625,-50.54878234863281,-46.95122146606445,-24.63414764404297
-0.3642578125,0.059814453125,0.723388671875,0.0,31.09756088256836,-15.670732498168945
-0.197998046875,0.1807861328125,0.77734375,5.54878044128418,-15.670732498168945,-4.817073345184326
-0.6712646484375,-0.525390625,2.0838623046875,-29.63414764404297,46.82926940917969,10.487805366516113
0.2420654296875,0.1510009765625,0.677734375,-21.158536911010742,-46.89024353027344,-1.3414634466171265
0.2398681640625,0.1038818359375,0.952880859375,30.85365867614746,46.82926940917969,9.695121765136719
-0.2696533203125,-1.075439453125,1.8056640625,-70.18292999267578,-0.12195122241973877,-18.170732498168945
-0.2906494140625,0.0504150390625,0.866455078125,0.060975611209869385,31.09756088256836,-24.512195587158203
-0.1209716796875,0.220947265625,0.65576171875,13.353658676147461,-15.670732498168945,-6.829268455505371
-0.5267333984375,-0.3477783203125,1.70947265625,-35.4878044128418,78.10975646972656,25.54878044128418
0.2537841796875,0.181396484375,0.751708984375,-10.914634704589844,-31.219512939453125,11.768293380737305
0.1468505859375,0.03466796875,0.810546875,9.390244483947754,31.219512939453125,10.97560977935791
0.2806396484375,-0.665283203125,1.377197265625,-24.69512176513672,-15.731707572937012,-18.90243911743164
-0.2039794921875,0.179443359375,0.7188720703125,-6.707317352294922,15.54878044128418,-2.4390244483947754
-0.2196044921875,0.279541015625,0.7562255859375,2.2560975551605225,-15.609756469726562,14.02439022064209
-0.35986328125,-0.54296875,0.947509765625,25.914634704589844,-15.670732498168945,-12.439024925231934
-0.11376953125,-0.0408935546875,0.80029296875,-13.841464042663574,46.70731735229492,-18.658536911010742
0.0548095703125,0.165283203125,1.1553955078125,59.93902587890625,109.20732116699219,-0.5487805008888245
-0.3580322265625,0.284912109375,0.392822265625,-75.24390411376953,-62.560977935791016,-25.0
-0.1212158203125,0.155029296875,0.7222900390625,27.621952056884766,15.487805366516113,-27.560976028442383
-0.3284912109375,0.1693115234375,0.7791748046875,3.4146342277526855,-0.060975611209869385,-9.45121955871582
-0.3052978515625,-0.5252685546875,0.923583984375,-70.67073059082031,124.81707763671875,-2.7439024448394775
0.189697265625,0.114501953125,0.494873046875,-15.731707572937012,-62.43902587890625,10.670731544494629
0.1556396484375,0.1148681640625,0.9698486328125,14.756097793579102,15.670732498168945,21.524391174316406
0.825439453125,-0.3387451171875,2.47119140625,10.365854263305664,-93.71951293945312,-7.987804889678955
-0.3187255859375,0.062744140625,0.81103515625,-3.9024391174316406,15.609756469726562,5.609755992889404
-0.12060546875,0.09228515625,0.999755859375,28.90243911743164,-15.609756469726562,6.646341800689697
0.03955078125,0.192626953125,0.6451416015625,-50.121952056884766,78.04878234863281,13.536585807800293
0.2154541015625,0.1871337890625,0.5283203125,0.8536585569381714,-46.82926940917969,10.97560977935791
0.0980224609375,0.0372314453125,0.8575439453125,22.19512176513672,46.82926940917969,13.04878044128418
-0.2506103515625,-0.351318359375,1.1441650390625,-70.67073059082031,-46.95122146606445,-28.658536911010742
-0.2510986328125,0.027587890625,0.8228759765625,-12.92682933807373,46.76829528808594,-11.52439022064209
-0.2413330078125,0.11669921875,0.9549560546875,-18.963415145874023,-15.609756469726562,0.12195122241973877
-0.060791015625,-0.4620361328125,0.9375,27.378049850463867,-62.5,-13.963415145874023
0.0447998046875,0.0001220703125,1.0406494140625,12.317073822021484,62.256099700927734,-37.256099700927734
-0.2593994140625,0.2410888671875,1.0809326171875,1.3414634466171265,15.54878044128418,-5.853658676147461
-0.3123779296875,-0.0018310546875,0.782958984375,-73.41463470458984,-46.89024353027344,-11.890244483947754
-0.400146484375,0.1873779296875,0.7716064453125,12.012195587158203,46.64634323120117,-41.280487060546875
-0.3505859375,0.11083984375,1.1629638671875,-14.57317066192627,-0.12195122241973877,-26.03658676147461
-0.3919677734375,-0.54248046875,1.4554443359375,8.841464042663574,15.609756469726562,0.4878048896789551
-0.0750732421875,-0.227294921875,0.9427490234375,-25.30487823486328,-0.18292683362960815,-34.14634323120117
